Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
0.8435547421430569,0.9925717605296767,0.5267087553146562,0.8590051395544538,0.23471768282478433,0.46538057494844287,0.698489975885004,0.8842657497448436,0.6691823955775753,0.7974509440704642,0.7716927275094227,0.21297715068449852,0.8876715155143636,0.3771006249438791,0.8437366327740605,0.625728879909372,0.8247916917749245,0.7630452374741473,0.7630649059296623,0.4338781134866477,0.3838614034024014,0.4612653221838524,0.5649571130509308,0.7771893764628354,0.5409309644019431,0.7200200424582323,0.3412256026477667,0.6729778916029403,0.20810857924182738,0.0008420082131080453,0
0.41968782057260096,0.7756509748709083,0.6041142584297285,0.8685423998740784,0.26690274714764944,0.40897194592343544,0.7011343573673243,0.8559600631654544,0.711757306973903,0.796233237825476,0.8093832092421682,0.09773339603612284,0.8971211564206324,0.5496197089308572,0.8584521042987184,0.7946336809234886,0.8449375329358304,0.8067851380129581,0.7528903168263711,0.41377557443594176,0.43489569488236995,0.4569422959888173,0.5345498830829624,0.767456823398575,0.7583039837337486,0.8324701970405495,0.347254865027375,0.708893565684039,0.23554029883599598,0.0190275040336427,0
0.27917210668656156,0.9411797728278753,0.5600954551448543,0.8364152423139765,0.35344809059259163,0.4374061540234845,0.663860294183942,0.8407383523741897,0.6781680521249569,0.689540122277727,0.6560548749334917,0.3672972352157897,0.712965255096581,0.48977814567263767,0.6056309992440468,0.75246721386078,0.6353869758676488,0.6506435203553489,0.5222278292073498,0.38978657512703097,0.41596568172305953,0.4640025600777416,0.5075591086713654,0.7775451822258412,0.777884630873525,0.7642562141261404,0.46018237337210033,0.7259347481313524,0.24923707159890043,0.0003575006938335835,1
0.19754849389163479,0.857389361515839,0.476145531773311,0.9554149430181037,0.13851374589587245,0.4703650766760987,0.7041972668198352,0.8941264511615071,0.6711207564143644,0.8396710809370018,0.7066490216530896,0.1565612803459202,0.9162742532894071,0.6841784515859156,0.7823418137638135,0.7146467374514507,0.7807115345475065,0.7783738855664062,0.7162436673312955,0.343034300422575,0.4664996529816843,0.4673298685508876,0.5679117508496783,0.8123150861986309,0.6656834813012266,0.7555287464233196,0.20209141043871923,0.658643243948412,0.2105094512236564,0.1803261723435582,0
0.276968898629115,0.9659093010950068,0.5411790961272174,0.8865173661928194,0.2712914364079631,0.4685580881312196,0.7026404828744229,0.8870783631435785,0.6716205411817628,0.7445850350448553,0.7469212604317276,0.33070302904471305,0.898705340018513,0.46344137466960605,0.7645330294702294,0.6733646662776829,0.8413111966937009,0.8245808390355205,0.7340442621146247,0.35584805382004364,0.39348294389384736,0.4547047288552523,0.5077887313280399,0.777253974655261,0.6717678759398038,0.7467289446348664,0.45080972548908127,0.6740275875872195,0.2197620635923462,0.0003575006938335835,1
0.3113925673785321,0.9418108881830429,0.555274710592942,0.8441483046561399,0.35666176162633434,0.4393518757948318,0.7110409290086879,0.8301166946106504,0.6828253506068318,0.7011122693261671,0.6688351401236541,0.3677667639532769,0.724194509186572,0.5385447819675228,0.6186826653115465,0.6815239330152633,0.6952363796294392,0.5990022541516634,0.6616245511073986,0.47750588418320566,0.4197457905771646,0.4678403951061186,0.5367939912254416,0.7663205723216875,0.4497144457625244,0.8042876518621164,0.3287304165857308,0.7314993106771367,0.24834944077910762,0.003763165198248247,1
0.5610894805558145,0.821950661644465,0.6450908298839346,0.7926610619637562,0.6512687750413182,0.4174837867717275,0.8344285060046296,0.7052124618668643,0.4739603675778976,0.6057552482706574,0.5888366942356925,0.3484989496828924,0.5826145574221521,0.8100697339751762,0.6263039587855932,0.5841968182017973,0.7117080754769739,0.6835946215063372,0.6935356737523873,0.42989792076019817,0.6051562376084417,0.34216924062591225,0.6607916491230335,0.8174678269674829,0.47438452134152365,0.5953596317541512,0.4594074515339369,0.6778709311036358,0.23457662168288979,0.015800589876144827,1
0.10021682365009792,0.9663071403536072,0.5493991834831881,0.9031147249553653,0.416774976004321,0.471979085598991,0.7258955522496329,0.8835290667865014,0.6704819400513222,0.8199433628449235,0.74790319005019,0.18449672525877364,0.7392419155488744,0.7844610113302865,0.789257624093858,0.4377244424760194,0.867840320913626,0.8422565691045414,0.7543869550216132,0.3161303459339494,0.39127337564188636,0.4458954157473061,0.4544969884128424,0.7765834382287947,0.5354307063935251,0.7615138528630939,0.3428623243802303,0.6754459591686122,0.22183013547899935,0.001782799512670107,1
0.2383428145108645,0.8344902837418507,0.6011495065328053,0.8202554457830679,0.47038764946702394,0.43903133331270167,0.7051123937683254,0.7974488720628344,0.6624888073369787,0.6049657485011014,0.6005139648033251,0.4366843420188227,0.5200982097216644,0.26375046159988724,0.44964312642004334,0.5517990424562796,0.46028952334668305,0.48473045223573613,0.35220789348914533,0.3154034210979912,0.40329398336433453,0.5049943733170783,0.4982348775965801,0.7712203592590141,0.5881249128376221,0.6895240220708239,0.3620026236654799,0.7479852287917222,0.26039942240434577,0.0003575006938335835,1
0.18002774410146413,0.8924132053515232,0.5408262885059354,0.9631530391056057,0.27095675251218443,0.44718141305726306,0.7461986491186405,0.8713105895382152,0.662785181940908,0.8094292530157036,0.7671188592149121,0.1464256461035826,0.8623999899726987,0.37248622990124713,0.7934410970459802,0.7229366532630138,0.7774544742663484,0.8094703656339549,0.6813957956290324,0.48562680031108146,0.3840622653247689,0.4711110843252134,0.5220379141896045,0.7756248968110248,0.773166380858127,0.5688420676257884,0.4652964294304335,0.6356730714182334,0.1671467408043003,0.009389097169629377,0
0.7542140725543224,0.9935577699271178,0.5311611704643514,0.8489622091612306,0.2477797595891995,0.47192912156254085,0.7013493344458662,0.8848901311239833,0.6694248871717159,0.8061298380553318,0.7542180806033478,0.11453230847390262,0.850192803472181,0.37977452960572317,0.7801522824509229,0.646880543193526,0.8416337649155547,0.8034407080820728,0.7038743871014344,0.4264499874253159,0.38772140465606536,0.44824331977684845,0.45445368682505516,0.7922779377513611,0.7455590292963368,0.645719637643866,0.4081879228075179,0.6693193401053794,0.21253836344714622,0.0009313833865664411,0
0.41267602350088595,0.9360754911106278,0.5546801169113555,0.9211430706631059,0.4082638138857976,0.4642898454376826,0.7857341554361439,0.8581587740905834,0.6326243243906302,0.6987725650259238,0.7752396328810236,0.08628047537187611,0.8279154082013245,0.32007616159566504,0.851683007534191,0.8311215804385047,0.8330329203778797,0.7925290601982091,0.7108402240466498,0.4502379036706358,0.43420376897999174,0.42938563742572844,0.5261943609273267,0.7786557151240678,0.3920485633925852,0.7414402275506871,0.4317378946560616,0.6883080567246139,0.24484445157942158,0.0003575006938335835,1
0.33094749603655693,0.9305995473370519,0.5805241607841626,0.7785131757438157,0.4448864074514117,0.45025289198887003,0.6816403650208368,0.8219488446059086,0.6846050411979967,0.6773212243598897,0.5792190978538968,0.3982709826409352,0.6315050319906426,0.5651279781328208,0.3869330489014231,0.6410621838187294,0.6119062377638546,0.6515445414559744,0.5798837344947272,0.4222312832843075,0.43115003809821384,0.4616646195353234,0.47049150412532526,0.7681512760574244,0.37439288867771725,0.8185312605892339,0.31494942987752544,0.7570838789802565,0.26848251878284835,0.0004703956497810309,1
0.342826168049986,0.9657689376147777,0.5451463397298061,0.8943490627914216,0.31068053521323263,0.46717264597328634,0.6960927796915568,0.8884164680731219,0.6694628520949323,0.7557895438562149,0.7418312972879848,0.22687964316718645,0.8913686103701707,0.6218612832041183,0.7476320532153209,0.769707262150485,0.8281507253851798,0.8278079993389672,0.7103043752211732,0.2884316082003635,0.3941892722719784,0.45575556830257596,0.5220005268728174,0.7763192374433531,0.7257255688259066,0.7701416257556846,0.2915060873490924,0.6810610747610499,0.22285804852511026,0.0004703956497810309,0
0.863861559265131,0.7690825528400418,0.5894574354198001,0.8693367410661716,0.057605262468229224,0.41198371983087745,0.7339382650963235,0.8372277237481142,0.7071567571352975,0.88593658529046,0.8506762160606764,0.006904312158459408,0.8809896640685351,0.6614167722484645,0.756629722356972,0.385586976182552,0.9005956563377959,0.8041217325991409,0.6241074780308763,0.4251094578538146,0.4304534019927762,0.45198378238849996,0.5512009425841612,0.7914574811801397,0.4046380664841902,0.7451038377453139,0.2864150299437159,0.6217553192617138,0.12448367078053409,0.0004703956497810309,0
0.936299309894619,0.9173824510516854,0.6295894330428817,0.6829078570871262,0.7149650767364235,0.4688018478132245,0.6262177016448166,0.8246149050254064,0.6879939912154225,0.506558375257409,0.5746823429108545,0.48650077127581726,0.5041126302292762,0.4745782270597867,0.2529487162279688,0.7511013330344732,0.6421138672636242,0.6944302477592953,0.7027417641642548,0.5016685485168723,0.4442791736828561,0.4683919346912823,0.4898433337664016,0.7752239921152764,0.4137986812816461,0.6393938894631399,0.48172264055378533,0.7521436226631264,0.25760673894968683,0.0003622046503313938,1
0.41796838571295347,0.9658267998005636,0.5432752218177841,0.8972229161057774,0.3084167118510043,0.46518123203539696,0.6975756094269752,0.8875257319104984,0.6698770404300429,0.760023872698205,0.7458248961667013,0.21618057945964614,0.8836665078734426,0.5564716892034836,0.763136444310537,0.7718915206692196,0.8239654279294071,0.8216372651341631,0.7047133131038016,0.29352321900265327,0.39229419921483855,0.4559727574082876,0.5224900619607525,0.776703121652785,0.7296995540976383,0.7681166409636109,0.29179524444613325,0.6804899204370017,0.22206370275134452,0.0004703956497810309,0
0.844551431502378,0.9078266763934134,0.5475602021325208,0.9354211706124096,0.18860536513964254,0.46054949855416294,0.7406300896499216,0.8807346644681421,0.6833788297248548,0.7653674090866422,0.7358431630742716,0.18112123317065276,0.8902661635282926,0.4300915045337283,0.8299757501912219,0.601127347515163,0.8405512008629646,0.770685212890227,0.7675803041858302,0.4995681706421857,0.38883561633796665,0.4547833510798562,0.49932239611266016,0.7747233113994035,0.45578814542868606,0.6403484618280545,0.24759025770926318,0.6786753436136276,0.2232941624034457,0.001171285167954767,0
0.7523838944325282,0.9776719308591579,0.4855130389578149,0.8617417894024731,0.16658226091243727,0.4482728657438333,0.7538668321775323,0.8713784838343279,0.6726794614251189,0.7662000956039065,0.7855052376694183,0.15115845863930394,0.8702145440548088,0.5720048638551193,0.7944047835102291,0.4721798334005156,0.9047619925220969,0.7791775585422426,0.6436596620595101,0.5863990678304365,0.43555288044506146,0.4550596912778725,0.4679604677643612,0.7772207237476539,0.1960238074944896,0.6180482501496569,0.2414707004325632,0.6705697112628165,0.215182429408577,0.16034376514086,0
0.7396076191364356,0.9082692438703623,0.5361741458144511,0.9225491562211746,0.20460678900758503,0.47715470188427517,0.7315576908943359,0.9008590210825711,0.6728551036048944,0.7954283334219725,0.7401000292566267,0.020330971374255935,0.8715332782379128,0.47792916075279646,0.7894566997427932,0.33932514210766873,0.7815953077456574,0.7874259121468392,0.6638961172390024,0.503658656645504,0.41110929008676306,0.44915420189438665,0.472021994714591,0.7775404117073218,0.42498606675040174,0.695856941261671,0.40143644351819524,0.7044571880980005,0.2381201040215194,0.03475283060582256,0
0.5283619322950666,0.856855665029652,0.6090643090067107,0.8336080860682812,0.3104923918753582,0.47159331673135796,0.8133640388037461,0.8194992037093226,0.4959726398295577,0.9613776113534732,0.7766616593197435,0.20011744288259603,0.7631207908311142,0.7136305651110952,0.7293197021964803,0.4788641095148585,0.8318320076967256,0.8928657956421758,0.8582258579651122,0.3479755879327957,0.28273501049637156,0.656066224799474,0.3728942069747432,0.8470393317029346,0.674255102466662,0.46499450267668097,0.20489588556297533,0.6615415074545595,0.20090217609689942,0.003288065591969406,1
0.41997925020982935,0.9683928820894954,0.5370947704763265,0.9096283155484323,0.2670551811317643,0.45584183552989477,0.6909313658667796,0.884345843462771,0.6688461200461252,0.7701605966394937,0.7562538782182668,0.17040285748721823,0.8821362612321246,0.5718484038999281,0.7953080621972486,0.7495454816092867,0.8456592100813596,0.7883030043436734,0.691258659158354,0.3911169067158081,0.3950251835850089,0.4502073287612446,0.46765125862444673,0.7840541269743184,0.7422678473168001,0.7157322503711135,0.387400075745447,0.6736698888129966,0.21973083087388878,0.00046569169328322056,0
0.4679485684976219,0.9089803434380305,0.5516750962461129,0.9034006402978048,0.1951462481968513,0.46404467261660204,0.7299709829289627,0.8923271026223301,0.6755159277806949,0.7433173114468002,0.7534792952626966,0.0499084323709814,0.8414754909369462,0.5518540780138184,0.827028887346345,0.7647848356447785,0.8376788289602485,0.7765427937874926,0.736209040662875,0.562763525397516,0.3950948584845001,0.4573546103626952,0.5179390084826723,0.7695975665443162,0.3587867541657966,0.6300444275013132,0.6190200912825702,0.6484695067014737,0.22105995843541534,0.02817669942188375,0
0.4667711927632192,0.9699784356333678,0.5324661237718685,0.8976562329376112,0.23852193818038525,0.47123268039670996,0.7460204154538733,0.8814548256892731,0.6727399110167215,0.7780221302357048,0.7618463379596034,0.08704759749433355,0.8655242439076031,0.5872960286463609,0.8170248923007206,0.7920408541143789,0.8427115956891601,0.7684488497908023,0.675486720394381,0.41881722379542535,0.3946941084700215,0.4495219570370131,0.463206509247071,0.7785487571177827,0.23434020048380677,0.7308710956296696,0.4143653472843356,0.6742813860028057,0.21649043660180248,0.0021120764675168287,0
0.8749475426652988,0.7266459369818513,0.47136870894912175,0.7335060080091949,0.315775698294994,0.449462815925973,0.6876094042115503,0.8996581628828283,0.6793888571150759,0.6939874506844226,0.6781321670746285,0.14299877618306478,0.7491942732658003,0.5545470495255271,0.7587281554513802,0.6049390342162354,0.6848635952457224,0.6493789785818048,0.5860671501643826,0.5235133271602797,0.29427366275530353,0.4603585246519978,0.5840355373062518,0.7924638583727285,0.7037228272589737,0.7989790506524677,0.3757551624976562,0.6706133245065936,0.22543686571947572,0.11160607186704738,1
0.29598759675463954,0.6509370107213226,0.6806374313947252,0.542970334654715,0.4949833242516838,0.3129158705416133,0.595894611585596,0.7191934485594615,0.7778218958540668,0.6311458969555275,0.5742407153875987,0.3681466317481198,0.5750492771805972,0.4120175050954097,0.5021449942090479,0.7285055889525749,0.5740937224886502,0.5639465653202427,0.522866788263581,0.4801515231544937,0.4434432736262876,0.4744710129234655,0.4678132017727161,0.7727937829365173,0.62657003954216,0.7535600730157068,0.3044946443200748,0.7836160199725142,0.2421207562034465,0.04703486102160528,1
0.4906392800522242,0.9015370832127619,0.6031884713150678,0.7140868958769604,0.5391956647645039,0.41651040442479437,0.6407714396581308,0.767054643838678,0.6942189279018731,0.5218005638008704,0.5131173714855495,0.6675882887502471,0.4293056969036617,0.4627438419824029,0.26182826278778404,0.5860342689051872,0.44948177817826496,0.3895785185033533,0.42543380455394214,0.5263121981517809,0.46044481805867843,0.47727885380860396,0.48497644618988456,0.7659378341292796,0.5157177715953329,0.8138138027709602,0.634988060324029,0.8035995282000297,0.297259889816851,0.0,1
0.2961624545369766,0.9685722416896498,0.5030632378977885,0.9465538098657091,0.20980180168254636,0.42216001994551366,0.756736210685908,0.8467327835213915,0.6799625960805254,0.826730136870563,0.7736776055054599,0.0864941981744417,0.8197282403730909,0.19318126363861327,0.7673430365829562,0.4824859384769975,0.8388850198843469,0.8289573617484618,0.5962808922227951,0.4853762841950961,0.39224345692972906,0.45885227104896925,0.5569484470402934,0.7772933097098107,0.6660092849567494,0.7328014635738336,0.36343896353142074,0.6840878569926537,0.2184965071840932,0.0023519782489051545,0
0.1670766110230346,0.9675153181155398,0.5350501473654657,0.9038564727732059,0.2861981841561148,0.46416486241563354,0.7221138185800969,0.8842662672990887,0.6716802846009797,0.7747418306192445,0.7648337020349593,0.1329036379489947,0.86067402942205,0.4225477185725221,0.8301091604219633,0.7740550945059661,0.8117716228175488,0.7810976972806749,0.683898429466056,0.3471107915233281,0.38786879141596275,0.45641849534674794,0.522568824004085,0.7746270246941241,0.5506748060142507,0.7760920530369159,0.30220826975301057,0.678163546779234,0.21760355870380413,0.0012183247329328698,0
0.3322356150331064,0.858984365785663,0.5767801736901682,0.8028650397517121,0.36252968409127917,0.38854369752903006,0.7476659583409092,0.8472949936041965,0.6960258426498157,0.6559398910966926,0.5874163544194868,0.30013370129424827,0.6572830645680504,0.6375106131183202,0.5440332062530263,0.5870379583535409,0.6118653629026984,0.5577824659567254,0.5121349193133522,0.3626559443177003,0.41395772982775103,0.4716587010604606,0.5324614692596582,0.7913601344747736,0.45747291892093944,0.6666493163204132,0.25210646835180767,0.7409999766219577,0.2392600741012821,0.20893563576324048,1
0.9374941714072553,0.9104739205823517,0.6360404161233906,0.6617396689866364,0.7204203442923561,0.4588020057019,0.6219227175181581,0.8143955490132293,0.6953236262547449,0.5171347128551296,0.5801306042713648,0.48151110933884944,0.5147545136300418,0.48805859040311844,0.2610168929679574,0.7513619663994447,0.6523529205111142,0.6987439484478587,0.7011881100123364,0.48591394135911153,0.4434381764958508,0.46770248407480075,0.48010069266483313,0.7802442605792966,0.4097553022551079,0.6829127954588359,0.48870107574633126,0.7374986126614954,0.2376075005584964,0.0003622046503313938,1
0.3191445957288072,0.9721645649951287,0.5041122504780957,0.914954926991004,0.14234215700096997,0.4285687756599584,0.7034689341222615,0.8620898747940977,0.6709470831519597,0.6712648628266347,0.8090626631764155,0.1637355744924094,0.8098503765105719,0.4071548300145958,0.8069244785189396,0.7276199483697361,0.775684208260591,0.8191277609266134,0.6803124174373943,0.33121684356085523,0.3791581389742463,0.45283648133207033,0.5061920802163599,0.7823316345731058,0.7441688000359348,0.7156880368611994,0.3200599010239606,0.678797436353974,0.21906344845431902,0.023519782489051545,0
0.49633381516366687,0.8386548053194529,0.5740224296621212,0.8866265204840148,0.41968791529875793,0.42614482392964687,0.7450017913664484,0.7947455586583766,0.6325610706558944,0.7129099139692859,0.6408248467343989,0.3031159989603242,0.7602280133208383,0.6191883477612684,0.5805046352655404,0.5690345001161884,0.5971083573206015,0.6727468097112181,0.5649257839153808,0.500755469247178,0.4366990576856693,0.459227342659449,0.5874348711235566,0.7679877859791927,0.8009462186157105,0.6524992484618917,0.35181628637208484,0.7185891512999966,0.21258322332927246,0.0009407912995620617,1
0.2748472908700923,0.8942033216555947,0.5518609592247877,0.963633452516088,0.32161545120325064,0.47226149953971414,0.7232771588949657,0.8971689370163115,0.6718409387396292,0.7256107114181781,0.7650167789022697,0.10128227188570052,0.8723075187128947,0.5382931451511112,0.7914031065688478,0.4238513865283706,0.8441292047373476,0.7710143271984963,0.6647109716378848,0.27648270642410866,0.38526555137460977,0.4520635248865537,0.48143196486921286,0.771929607641287,0.7450519195364584,0.6971727689322034,0.28179436661854235,0.6578564833151818,0.2320855455038201,0.010344000338684867,0
0.0703452858341882,0.78616442720682,0.5942594330378277,0.7386078875240851,0.6030953108831587,0.4174161620179776,0.6720089304277158,0.7915314951329406,0.6872996379247708,0.6944820078955746,0.6363537259598052,0.527806218060787,0.35132073341259207,0.6038263237136938,0.47853771921567867,0.7042453511237433,0.425766869047145,0.4774292046260246,0.4067800078725513,0.5821195951461582,0.3877780458605421,0.4689676871933223,0.5300016924809509,0.8043172581767998,0.5664532078104928,0.5880375040343168,0.3578166463997403,0.5518323253149752,0.294576670384835,0.01429532379684553,1
0.38854564953837545,0.914247924659043,0.5522021088470237,0.9328281714480131,0.21015777233451075,0.47172228757956364,0.7346267135835779,0.8926039061335055,0.6757202364419767,0.7387249745103729,0.7567574481426815,0.2690082622619596,0.8899654034297183,0.48967772648100755,0.7993883654440963,0.6716551146080602,0.8401913687009724,0.7863290421473984,0.7173720796336884,0.4096938316005751,0.4030278526357076,0.4521245836220906,0.48383796946197627,0.7777901818101912,0.5276519358588825,0.6499720905270658,0.38693832610580664,0.6869126916739007,0.22504590505205443,0.001265364297910973,0
0.48735778233703253,0.871716546340572,0.5401018317434231,0.9335607627361199,0.18145380218514645,0.4678634597559207,0.6986253590975376,0.88834791460231,0.6771339180769681,0.7739506050791433,0.7330244774820172,0.13559128464944356,0.9094633690784026,0.5532554517807908,0.804755611098405,0.4328073980584344,0.8177124541980185,0.7855062181921113,0.6120417839263079,0.20854626430433015,0.36337328049491213,0.45504762895858386,0.5059185372908035,0.762794235944792,0.7819344405166272,0.6398898972941107,0.3353032503044205,0.6514322751135585,0.19975083132161572,0.010447487381636696,0
0.560180220087662,0.8706353448813446,0.6048635607797873,0.8627779161671818,0.6048578766711606,0.44229117348567754,0.7749691455099762,0.7895093498911356,0.5921573672273612,0.6252035458117708,0.6764520058118864,0.3130192099863818,0.5667815855195997,0.9054044893284419,0.7141348509022518,0.5282029508651475,0.5902308458922101,0.5966866075392059,0.5395560565480494,0.5885396981931277,0.5058447150749713,0.41598656738460865,0.5809450993976233,0.7772019983744057,0.5733345790825567,0.5602447436446968,0.4146975600386416,0.7253047844590439,0.25599989813102636,0.008918701519848346,1
0.9857082905903197,0.8713979054231563,0.5533121323505434,0.7698842501964906,0.3349906634179762,0.43050120826268845,0.6522899189175028,0.8645579998617728,0.6837095407918996,0.6510772334031322,0.5912660536859364,0.3192826625987055,0.616522530794573,0.311328827802066,0.5280083152391863,0.658312819681258,0.6503965246318715,0.6454815160740328,0.6158146169651835,0.4571221595724614,0.4671520930155969,0.4715195794337023,0.4967144277022263,0.8047450597067849,0.5492853829000715,0.7609798378888897,0.5477747301092868,0.7029571822462863,0.23271628623695906,0.18345430341460203,1
